RegionID,Year,IncomePerCapita,Population,GDP,HealthExpenditure,MortalityRate,InfantMortality,LifeExpectancy,OutOfPocketExpenditure
3,1978,57929.80910786428,255550,14803962717.514717,910024537.60055,5.845064082683583,18.292856708912236,78.25955170588503,484932105.22712827
3,1979,57911.538383570165,851480,49310516702.84232,3559470739.5647235,6.663405041776818,25.95843034334012,68.46627799206603,1426838658.5478005
3,1980,58044.21458545812,602433,34967750325.36129,4403485493.19082,5.331776918883657,22.325643953305523,65.29184135924146,2880799679.5684886
3,1981,58177.65829245145,369278,21483729298.919888,868042035.0219146,7.038895514626163,24.095558837971414,72.64888519256944,293353360.7611409
3,1982,58190.006312100304,236833,13781313764.91365,1222829691.5491183,6.847718156011583,18.710838183331546,71.39663657470712,296237647.80617654
3,1983,58352.27877918779,526657,30731636085.010704,2477323871.3204384,6.20320483624233,20.9503256799542,72.95847023156026,1666145704.2322104
3,1984,56980.666661686424,116150,6618304432.754878,227940468.1286445,5.025033411018676,20.225940051119267,67.44235204393546,76956489.09687504
3,1985,58274.35626096975,843072,49129478081.648285,4648050448.944209,5.977525379116128,23.81983231684694,73.09092671608826,2044751505.936796
3,1986,58284.62793115746,160017,9326531307.660023,307104897.60401165,6.49943770996385,22.996016758080458,69.03098092901045,141287351.70476142
3,1987,58911.65585834718,895038,52728170636.14334,4101960936.4231544,6.724745404886662,16.311947123052597,68.59551176965684,1799695999.1880994
3,1988,58044.55688122205,215873,12530252627.620049,821445451.4200608,4.485876130080219,11.641238566519245,67.36871132978072,184841169.2032784
3,1989,58948.95797755929,702589,41416889436.4954,4228491022.684628,6.196521575998898,17.15654384388101,70.7524462391383,2110904503.5728679
3,1990,58672.96282149328,376898,22113722341.495174,2023905835.8800943,5.775530387533752,14.998096712131183,68.71730804894065,627831302.3094344
3,1991,58145.63795018251,515966,30001172230.603867,1678832079.646527,6.250428724872881,30.182665546294913,71.99031874762834,734462592.5179782
3,1992,57639.517322685184,992929,57231948295.69648,6497112371.894095,6.767223416308365,15.811656051981265,68.46076296423752,2803587077.1401224
3,1993,59204.78386428606,815537,48283691818.32826,4098892006.955898,8.20382983445266,10.162660439357355,68.44387947644087,1892300984.096911
3,1994,58439.8755369229,878952,51365845482.92945,4936405914.308906,6.238654017136722,13.670918755830815,66.44644107132565,1669936476.1450584
3,1995,58060.126916840905,962699,55894426122.71582,2411076677.007665,6.4111206562815415,22.215068765412642,70.68828491847151,999006785.9078745
3,1996,59681.198110712416,834108,49780564793.73011,5877550976.600219,7.504844732889244,17.930840875322353,68.6832526909188,3642905785.755382
3,1997,57983.48978453505,731652,42423736267.83464,4735205615.174299,5.677650751297708,24.591455363806233,72.52596456061427,2939130038.032473
3,1998,58193.32280561432,479725,27916791782.92333,3881666782.736831,5.6072908520508715,21.98358221175982,72.53953730933458,2492333122.4917574
3,1999,58306.929737125596,650530,37930407001.89231,4601843979.86057,6.6066515861868025,20.357834584499198,70.72693144822057,2434669601.3188887
3,2000,58906.43660889323,972588,57291693368.57025,7141801328.936231,6.9295752815246345,14.520208919833756,72.84477222018702,3308175617.367755
3,2001,58610.09288369264,534090,31303064508.2514,1427743691.2209485,8.324703659621859,25.483216430823997,70.38885014561797,511635252.25947404
3,2002,58306.54216419924,282732,16485125279.16838,2362589405.2375207,7.7155943125223425,18.206137662065053,73.0853225774669,740881127.5693098
3,2003,58488.16692469295,627218,36684831082.172066,5286417232.067006,6.060494147819576,16.548409430734456,67.14400578304661,1206318332.0335245
3,2004,58620.8334770226,623189,36531858593.712234,4428073684.781597,4.567019230758373,14.821819598368567,74.076664708864,1448340956.291894
3,2005,58886.19582638561,394855,23251508853.02749,1725800490.8308504,6.1231858198333375,17.23379627498173,73.94074945302825,372605997.02438
3,2006,58835.45983739085,451927,26589332857.932537,3257475689.901023,6.871574427448236,20.684153242251888,67.75524826574475,2227256363.441661
3,2007,59090.00862184647,696701,41168068096.84906,3517880370.938693,7.118103671370047,10.505771991779657,72.40939535805283,1480301769.7751617
3,2008,58620.71303090703,704037,41271150940.14069,4120370076.754753,7.254436418679654,14.392051582251764,69.24765683066474,2860318591.271791
3,2009,58536.969688974736,919741,53838851038.70731,7912371947.039157,5.72647061300998,22.16764521424946,74.40940171258401,2543593107.280883
3,2010,59632.92396389914,780664,46553276953.35336,2748756947.6358466,8.805697042196464,17.50166759421994,72.17099557563084,1910701020.9812071
3,2011,59521.37211836855,994928,59219479718.984184,8048165255.347712,4.363051410392024,10.692285786916596,67.27325518114475,1700310174.438927
3,2012,58725.30862819331,701406,41190283823.66656,2225017958.8483863,7.81210235030407,22.27415606943611,70.76614419604246,768676376.3495431
3,2013,59169.487739342716,970893,57447241459.71367,7124074184.054812,7.089750202963858,15.956159771955337,77.83187662274483,2632986156.298499
3,2014,60202.361874178154,656229,39506535730.330055,3329539488.1663594,6.799320008283009,28.50444064591831,69.49345876827509,2230205318.296594
3,2015,58892.26218317076,915580,53920577409.66748,5601757165.31265,5.92719154411397,15.87717579399319,64.50893623260168,1836594721.3744822
3,2016,59680.537162596906,928879,55435997679.055855,4977237120.093089,8.130737798474742,19.794396861866286,70.71081580613058,2987480937.165715
3,2017,59009.0270745393,629518,37147244705.90983,2021902004.779087,6.621504699635,15.956525280412624,71.64535430052653,444029341.7432233
3,2018,59396.07449296582,491124,29170837689.283344,2086070752.9142084,4.84423239367487,27.632842532932045,70.27778496861768,549238191.1010581
3,2019,59641.93707806399,979705,58431503965.06468,8709566135.867872,7.287240566706032,13.173268739641202,66.50730039512727,4425125217.478966
4,1970,61851.001887190454,207795,12852328937.14874,1787552064.5336955,5.831184827282676,14.167843084822124,70.54184780589756,1030317236.4404454
4,1971,62167.144308153525,775495,48210309575.25152,4798361887.64115,7.440730066793584,14.084626293732136,71.44824607548713,1794291657.6497526
4,1972,61447.79750141921,376818,23154636158.889786,2519418907.1254706,7.493242475267508,14.001693768972526,65.94678202354451,1671008687.5701008
4,1973,62333.97086814113,432729,26973716879.799843,2975925166.916439,5.093668067130019,16.689304481763322,67.18780743657527,1208397669.2293856
4,1974,61547.418076399474,348090,21424040758.213894,2535926036.970072,6.062890768018622,27.921843194748227,71.76128053745866,1032940539.1151547
4,1975,62218.7426723803,493324,30693999010.10934,1046743080.7706046,6.75753876021632,11.324542065869558,72.50993434240455,638507816.5938917
4,1976,62827.0595399264,746595,46906368517.21135,6960699392.039047,6.5110719982220004,19.749592077509618,70.22753107148361,3078035093.092666
4,1977,63501.83853652423,62115,3944416700.6962023,177849731.3177982,6.2253919864795835,17.779207965209743,70.99678818703737,110055023.75417435
4,1978,62068.60908838074,728556,45220457562.994316,3764604282.165643,6.188631508352846,18.604420002363387,73.23088928295007,857173629.7027181
4,1979,62486.50772934147,786400,49139389678.35413,6373637459.974201,8.378542189888691,19.367520650394116,72.145912370755,4101085732.003266
4,1980,62611.06562562896,817629,51192622976.41738,3955332931.990607,5.602261021326831,18.97869897335572,73.64153837609034,1221435517.0898743
4,1981,63332.62059430728,469139,29711802292.99272,3210698885.0069466,6.820208095570907,21.97406832596664,70.21673844435907,838167136.7591395
4,1982,62421.327108627396,840144,52442903442.350655,2329780529.31416,6.202714904629856,17.581042153562244,67.33538801040068,1169348658.9412987
4,1983,62063.46080529995,940328,58360009972.12609,5928108091.369091,7.931927207436644,6.761313478434655,75.9255295332433,4106201714.1820993
4,1984,62702.49150104348,503449,31567506643.70884,3823498053.2993884,9.514942062277365,17.657035554787246,65.73500481276464,1765126526.8913221
4,1985,63183.689161233015,262781,16603473021.477972,1928904645.3116233,4.182452625912327,21.267295382484505,71.47541116352045,1115406185.2595532
4,1986,62951.07076536598,490097,30852130928.89357,1541366072.6313818,6.832186210470552,29.217194586249015,72.19676654750135,668752333.5157983
4,1987,62322.763549155236,507373,31620887510.22554,3666065014.5048194,6.540249843675901,14.49047163192523,65.86279248870628,2342824338.8847475
4,1988,62314.97832364889,229785,14319047294.099659,1803823818.4593973,5.795615043680679,13.029853856328556,68.92276426409819,434944773.21271276
4,1989,62418.52607067392,371333,23178058541.401558,2225723716.8577414,6.225472816712357,18.12938147041258,69.33596863733098,499226110.27687997
4,1990,63122.24697800899,794149,50128469315.33886,5074235673.431343,6.948067674524795,23.278522599365267,69.24237527350401,1253612491.3228478
4,1991,62884.46783055244,177834,11182996452.178463,1382923581.7021787,7.880817780090515,21.499129377506332,68.94750022383695,675047695.4714385
4,1992,62935.05897461357,393715,24778476744.18998,1188486656.9498322,5.22852286695769,16.231004082350488,72.13774828264535,550927764.1979748
4,1993,62202.26666316316,118388,7364001945.71856,788217583.7747657,6.522227356185759,22.33130491744802,77.25359167140569,460339918.8102823
4,1994,62262.12962519355,843853,52540084870.60845,2470063186.32541,7.044359107186224,9.761858467099698,68.76918325848209,1178478366.9800127
4,1995,63718.01207787794,874899,55746825048.92333,6517955469.2221,5.8429664876724665,9.336050049556155,72.32721650829386,4303742873.223503
4,1996,62406.648978008736,453322,28290306928.008877,2015040961.40872,5.353498130674146,27.90346365933226,72.10421639101466,1340071147.985307
4,1997,62477.291712599515,215575,13468542160.94364,1456020579.222254,7.199241913472357,7.532230118638742,71.74694262666871,776785586.2890198
4,1998,64120.21698703463,830641,53260881158.32744,4450600778.575141,7.227241340870649,8.455046388103238,74.57483286104754,2736055922.8192377
4,1999,62402.33141202873,174982,10919284755.139612,1318390067.8063662,4.554071953227359,24.073954116738346,66.98039284494108,398516383.5933851
4,2000,62787.594722620204,272724,17123683983.131872,2028499464.8905253,5.618825828435241,21.435074270368194,68.68188818607959,1159239504.2188447
4,2001,63394.60861723721,427844,27123002929.23324,3502342258.4870877,6.701711903476525,21.004759038753463,73.50405303655613,2388316566.543537
4,2002,62553.47771715751,174481,10914393345.56736,826319367.2270614,5.154147845612649,13.9044512640973,74.55575406048514,462861331.59848166
4,2003,63430.61338809767,584670,37085976729.619064,5527997187.869662,5.835186243180866,15.538566054740466,72.02622298265136,1297434166.7104964
4,2004,63194.11202652601,84594,5345842712.771941,592941932.1455014,8.14227138387276,18.773563310777593,69.54778381871974,172328194.88637462
4,2005,62963.823074024716,253981,15991614748.163872,2351938339.62858,5.826582336036413,22.9109249061969,72.0537329293801,1490511908.355864
4,2006,63583.25369442663,743045,47245218741.37524,6119195469.06655,6.651084891728057,16.878559277435656,72.16666956854047,3910894360.9152527
4,2007,63979.639365215415,606110,38778699215.65072,5645163123.153255,2.971775523691453,19.979602776948884,70.80176164898953,2730853649.411637
4,2008,62374.16271780548,301537,18808117903.43891,1191124028.5590405,6.425311782096302,16.351531425310387,66.68690347116129,497627147.0844838
4,2009,62793.62803821476,493057,30960837859.638054,1143497285.4428337,5.770480038203576,14.670009741339694,69.39514281148459,731046425.4483885
4,2010,63135.73048621624,147359,9303618108.71834,1051254575.1949044,7.889814832902579,24.215971110183343,68.43233911503224,619818315.2478231
4,2011,63532.589522272036,546037,34691144584.972855,2814492770.64463,5.336771339063585,10.624302927032014,69.96102968954467,1452616922.2606945
4,2012,63564.96080231469,977460,62132206585.83051,4749973097.834186,6.131678483456854,12.22501185478527,71.79654550458677,1707675113.6419578
4,2013,64022.46086150869,110428,7069872308.014682,222379248.72122613,5.166178481063917,12.468570400328687,70.54740761714821,94738064.36103989
4,2014,63713.626806021195,832518,53042741161.29515,2541199934.1146183,7.095208786361433,11.259976485878923,71.96555541112296,686676398.8660154
4,2015,64078.27726804277,429504,27521876399.733444,3980768671.4727087,6.2425600174873015,14.091505215978707,73.76049683486865,1416885530.1597028
4,2016,63018.48292876239,270169,17025640514.380806,2411482203.0700345,7.178744371183674,13.926997933674746,70.57513776657531,1222200782.0116632
4,2017,63173.20412201389,57099,3607126782.1628714,303266871.34796005,6.092540706312535,17.322494499618948,71.40938609624992,205034058.31610876
4,2018,64199.66713655185,663858,42619462625.937035,1340510683.7057555,5.010877039104785,12.57394312198467,74.2432383951988,495070293.5795816
4,2019,63293.001935020184,79956,5060655262.716474,485589736.7758441,5.931016492999918,13.478482533891972,70.19873806549303,214956594.74612954
5,1970,51791.42254963754,747960,38737912410.22689,4155358161.2166686,5.898727802276277,18.121302799149664,74.88477029573971,1354494717.1867645
5,1971,52539.79792944865,763226,40099739814.50137,1413446660.6443791,7.547109358015315,19.048180322033115,67.80049158639706,922265678.1196545
5,1972,51235.49903741392,679720,34825793405.71099,1728823992.61437,6.802685498807476,17.118663391711824,70.37471264443138,1199185891.3936622
5,1973,52725.39200358621,611931,32264301854.146515,4525751823.200129,6.11255248535419,22.078797836648413,68.08631785185683,2125882541.5180352
5,1974,52728.91192410642,394710,20812628825.564045,1075416665.533852,6.325712098561864,16.0685072104346,68.04190081233787,462667790.11703444
5,1975,52134.310338314244,693534,36156916786.17243,1483319668.6256382,6.792709864216716,17.847704508202234,72.13059330056828,926573350.9589386
5,1976,51496.13597845208,601332,30966274440.19455,3122692464.9516025,4.585862252300012,18.33230155595513,75.94908644577947,822325281.0520685
5,1977,53108.35411908167,735166,39043456264.30879,1924911925.342847,7.142097810079142,24.50971293544669,71.27216347200616,633573151.5515597
5,1978,52762.563244406396,506162,26706404536.91523,2087888490.347087,5.8918509177512135,20.832389492326794,75.5373391454983,818467477.333213
5,1979,52262.0929762817,481116,25144129124.376747,2379727883.9411836,5.367155683727583,23.893991039960813,70.77186247260897,666366666.0669622
5,1980,52971.90458802931,720739,38178917540.87166,2643194952.8271995,6.016091395808191,13.779404693825349,68.07816264605331,895949337.2587022
5,1981,52558.81926040317,772724,40613461054.17578,4449815506.87288,7.407002639269058,15.81667721593317,66.98324200465302,2219730115.678108
5,1982,53131.05340807132,119122,6329077344.076272,239127930.18517596,8.010799418487162,27.905222304472762,76.71582126398991,86508362.29683542
5,1983,52387.802563570265,471947,24724266256.469296,1697394074.8823574,7.303972070326716,12.942773698082936,71.68153117488868,597978651.8913949
