FirmID,Year,Profitability,RND_Expenses,Advertising_Spends,Debt_Equity_Ratio,Firm_Size,Market_Share,CEO_Tenure,Sector
6,2015,4.898341640595308,1.3283879075456675,1.1200225943591633,0.6209614844081269,15.371978653354244,9.878648450548557,4.225364249454141,Healthcare
6,2016,5.684057902027979,1.4737587848787002,1.4680997265516906,0.6401284132798715,15.678203183010751,10.588844928837574,5.050389212394741,Healthcare
6,2017,5.854155077504331,1.3032587645293208,1.3641750858847363,0.4833280596699735,15.875134393088011,11.842514336483704,4.4422012696609965,Healthcare
6,2018,5.011894620567704,1.1415126386956236,1.5727868950176451,0.5172696369215223,15.276845181310886,10.600886327135663,5.383520025578497,Healthcare
6,2019,4.8023385676637185,1.2871466647112337,1.8234500586817408,0.6677907646277742,15.452049884409254,11.61815882367855,4.400113191550149,Healthcare
7,2010,5.213335846530968,0.371020112838399,2.794577207745306,1.3921371953703552,17.674851229708807,12.16229715254592,2.4818582964903584,Healthcare
7,2011,5.0041949045305465,0.2529974894728344,3.021650588843172,1.2668618970216743,17.21197927746479,9.514082242545163,3.2177186678344394,Healthcare
7,2012,5.956512343227201,0.2249821741842175,2.9887080212433914,1.2905355683388395,17.236843858560157,12.567322523559087,1.5727022744845518,Healthcare
7,2013,4.815772592538605,0.19605988395023338,2.7640398531271746,1.2762881768820442,17.055866383324684,12.126879488443434,3.272649057271221,Healthcare
7,2014,5.63155494323555,0.09572341990663719,3.1993654862294876,1.3272019815726026,17.42006891445712,11.228917899539665,2.866305420610106,Healthcare
7,2015,4.575386047674668,-0.0019434389532344554,2.1459854359329227,1.3741999154160645,16.875043935520022,11.022924670011049,2.445391080372815,Healthcare
7,2016,5.228351428836035,0.5226628136022522,2.7226337374858676,1.2533936907216932,16.952340100631503,11.220335632120397,2.6288775370558484,Healthcare
7,2017,5.139637390309539,0.7087512487257375,2.6687513109918677,1.3695146249750871,17.133891768368557,12.173022439758514,3.7658751494241685,Healthcare
7,2018,5.504131057393269,0.7132098647064942,2.824719968297628,1.3603028225193068,17.225596268017085,10.872203267977238,2.102442973884239,Healthcare
7,2019,4.361954212792565,0.5769130707252377,2.5638573119012578,1.4627468374200359,17.137370705116048,9.72049236251252,2.975319228809053,Healthcare
8,2010,6.713827354207495,2.014154470478504,2.7642322315882772,0.6778965087052816,13.743188301982503,10.05934547607325,5.832070670753062,Healthcare
8,2011,6.234499664953761,2.323131147596959,2.5875829009380444,0.628041324895521,13.342450692483201,9.535828141094443,6.851023338167072,Healthcare
8,2012,5.457370830381831,2.4073546841529976,2.9375243175059502,0.7437652731888185,13.395374893589798,6.930324719841215,6.580874536949804,Healthcare
8,2013,6.074949557554829,2.4455980203447516,2.4394528228626617,0.5271252251701937,13.405327377578953,9.995669397862653,6.559731501439997,Healthcare
8,2014,5.000945240584344,2.36282677613931,2.533236311401096,0.8808622147514595,13.801472856908054,8.97836234577855,6.1603248757244335,Healthcare
8,2015,5.515090363537182,2.3896038823342294,2.1456932888934466,0.7039195642114779,13.351743308578088,8.737222939110447,6.519614345279565,Healthcare
8,2016,4.876552070642484,2.4570138383940203,2.8148579016311905,0.6806136886084824,13.402432431296791,7.165956330916592,5.3539268949002645,Healthcare
8,2017,5.75556773921776,2.3802079221288666,2.186751628834305,0.6172123671495462,13.233244274621706,8.530210230437714,6.668941828235058,Healthcare
8,2018,5.8651636915969405,2.5030428852188753,2.39830239639979,0.6962317491117024,12.991948709113837,11.33325977456176,5.912121190341009,Healthcare
8,2019,5.194120779490755,2.1922473770207183,2.5282660854881165,0.6821909714351285,12.97937189800772,8.113380864381723,6.898922690040964,Healthcare
9,2010,4.492958122707158,1.4880001489626837,2.185817642990881,1.301858515576254,14.22880230715589,9.12768713753108,6.564140875533813,Technology
9,2011,4.670327772793403,1.558613153827932,1.6305394163708218,1.1635794020304622,14.058238921147009,8.045458568533093,5.266763871400014,Technology
9,2012,5.072325605192004,1.743991194574909,2.2370556044087264,1.3863701596197202,13.919609397575892,9.60885785735374,5.372296284043356,Technology
9,2013,5.288048128082777,1.8648461455867682,1.6260893851032874,1.3601903884812903,14.282661157685054,7.801452061332626,5.360588122411718,Technology
9,2014,4.109696754035987,1.9910708182682515,1.5349452084797846,1.445527361693694,14.299972016138353,9.996514480286653,5.322916546236677,Technology
9,2015,3.951571386489751,1.3812644895495312,1.2340903501477158,1.2678933798327374,14.087419844143945,8.370595257886032,5.785611495410137,Technology
9,2016,4.341773561575431,1.3376795125358187,1.4040536689691294,1.4083037777877,14.08892704104635,10.242909737594577,5.271882488661139,Technology
9,2017,4.312595646914693,1.6752475313239903,1.6527441202686117,1.3564937560834662,14.050105842544118,10.046213082881698,5.741482275857839,Technology
9,2018,5.874631473104791,1.7794226170900593,2.318407198122959,1.4480374897363288,14.192266432683166,8.438654029314625,4.464735781168545,Technology
9,2019,4.82561322549254,1.7802896944867248,1.8458488210193476,1.5081759914765207,13.857656774252304,9.991524147072289,5.790663751998133,Technology
10,2010,5.878565024596336,2.2024742777408743,2.3334468300373126,1.6456211805259708,15.465888436536293,14.55480867737227,4.919258916377006,Finance
10,2011,6.258452587405222,1.7910051129908475,2.186970200360525,1.25339065223198,15.723808483631416,17.925428171222087,5.3956691721158725,Finance
10,2012,5.784076498177813,1.413148078249006,1.8627583538798385,1.4611391313517257,15.56059811772661,16.240594990385315,5.017638945642874,Finance
10,2013,5.607303611645699,1.7522793766329725,2.3738055397913502,1.4675118519319694,15.44536473630606,14.580213640085322,5.223360364357754,Finance
10,2014,6.527645742068213,1.8383221452690992,1.5033696471800613,1.4268945099473092,15.371423012631086,15.967432074675411,5.826392963799612,Finance
10,2015,6.01047527148258,1.5847611402575479,2.095986072912651,1.4269791759920165,15.671724051908965,15.325001592041353,5.659677099945995,Finance
10,2016,6.010037149238303,1.7885532094202847,1.7205547344510732,1.3885080454924155,15.558624756987424,16.673957955771307,5.74883601754286,Finance
10,2017,5.93643484698869,1.961656935785041,1.5029372830035745,1.2347759351380625,15.751776633000196,16.23722211553973,5.572110555045531,Finance
10,2018,7.134802887076538,1.894209327394713,1.6581835364022979,1.3497193274347785,15.54136431277863,16.453016476194332,6.224003160163266,Finance
10,2019,5.054396622710094,1.6902760634001393,2.249604827454903,1.4265522735221623,15.84248701868725,15.838081195908154,6.364157256907046,Finance
11,2010,6.22242436014789,1.536874656031489,3.1206329624850597,1.1175680698050003,16.205317663614952,8.063358547388338,3.0795414247277866,Finance
11,2011,5.025157901235402,1.0425472140043128,2.549759093288577,1.049369411914786,16.085127581523974,7.945761308442385,3.5823543354768286,Finance
11,2012,5.905531818476552,1.123807695826909,3.198439706137404,0.9989890863443572,16.141759286990215,7.03638066891417,3.726023000143055,Finance
11,2013,4.817958887701982,1.227070478189711,2.738036994203881,0.8433036234495708,16.35286050314913,7.901452459288795,4.615674251399376,Finance
11,2014,4.9627999381074375,1.4917899612880283,2.823353544438994,0.8954415380721472,15.922820010921026,6.720841208742542,4.026314141299053,Finance
11,2015,6.015727772305599,1.513153934523468,3.2186476318906223,0.945258039867879,15.862012902263915,8.780729167141864,4.211432788663195,Finance
11,2016,5.257924134338577,1.2996124809760348,2.4191209640130396,0.8563064340318924,16.005394020523184,6.710364545253417,4.104250310753173,Finance
11,2017,5.098020838709196,1.1319231365202598,3.0489944528546475,0.9522887259605786,16.16460737698145,7.694133398577171,3.3404643432236147,Finance
11,2018,5.510278928963836,1.1480936246441575,2.3795250937408863,1.0805829801168787,16.06869211593896,8.949994888972691,3.517107846026126,Finance
11,2019,5.16823362581054,1.198174022576218,2.475422056849717,1.0078106232260982,15.901465072151206,8.585452721105087,3.874408007220487,Finance
12,2010,5.248308956578807,2.2085058360495085,1.1576497745929046,1.2188853059362612,15.014862975567794,9.249149893843352,2.673682892147351,Technology
12,2011,5.101595690921071,2.425684200623642,1.5333642824844855,1.3056557273905363,15.019907154612753,5.62744775965248,3.125358514410503,Technology
12,2012,4.21034415080513,2.422804126385053,0.8878689691604884,1.164815995905369,14.966098698768958,7.280908348179716,2.2321361472668086,Technology
12,2013,4.444778065779419,2.7406797597742716,0.8850528804048563,1.296015587335776,15.419902008917955,7.803280845643428,2.031981212651861,Technology
12,2014,4.803715490950005,2.621799906981786,1.4271506082509813,1.2412545252178564,15.205639408882835,6.57693975677255,2.5675054363911847,Technology
12,2015,5.327059268085077,2.338440254566323,1.2300315341260666,1.3422993323870738,15.151009009817626,7.0998015296127335,2.0102738857370626,Technology
12,2016,5.36261875806676,2.671327849017172,1.3685631831788672,1.300480486505053,14.709956347258519,9.145717519091898,1.7648922704823478,Technology
12,2017,5.83640587625308,2.339874972751791,1.1957782139086408,1.2019017164242518,15.075070604912757,6.7052049744235696,2.154609972061,Technology
12,2018,5.710626279588296,2.12180665165566,1.1998494026281143,1.296020895415106,14.780271185329754,6.285511259237202,1.7807907483104017,Technology
12,2019,5.891681099759753,2.1092759995932737,1.5160486632206296,1.2889772551414933,15.096914507484367,7.640360959951649,2.512469552835294,Technology
13,2010,4.908710988801585,0.742230926378249,2.0088498003604793,0.7937051119660639,14.660625146235436,10.557633894502882,6.008962698548486,Retail
13,2011,5.543819245076956,0.6115722645826032,2.4516265899136322,0.646877868365039,14.69273941213638,11.971284512817828,6.537507759961125,Retail
13,2012,5.1264295799896935,0.37511305152824365,1.972815942062831,0.8167888441868525,14.890677919966961,11.248875553066314,6.890865422364125,Retail
13,2013,3.9023607857657288,0.5323874733531408,2.169048595622141,0.6552025303038764,14.570095786622531,10.291895559027944,6.560277810623843,Retail
13,2014,4.5400589099897815,0.5377656371015718,2.0705980021889125,0.6820176424420348,15.129632928462412,9.304343764575334,6.707341986228625,Retail
13,2015,5.047778939532805,0.6686856839466379,2.5868467402654622,0.7175306966453793,14.553698878971336,11.272450749012414,5.709482497649191,Retail
13,2016,4.937780841752227,0.6377401082120956,1.5962902705480613,0.8263658486908899,14.767819877774315,9.75402087707626,6.516009655234738,Retail
13,2017,4.818697429389617,0.8028332855448566,1.8544108752630297,0.8948252107897505,15.13214627281539,9.61278884370006,7.172937468149705,Retail
13,2018,4.497060292901953,0.49614283148557853,1.857576539448236,0.9406319976368218,14.796562416919272,10.32195617994015,5.924427165069329,Retail
13,2019,4.224025362071206,0.6281841030877552,1.779204171308452,0.6445938286044639,14.77153642904673,9.56820184757773,6.4996730770618765,Retail
14,2010,4.8086827673101515,2.434235153872553,2.1268795800475804,0.8931587767479894,14.230145722528636,7.845815859569575,5.736737766330327,Healthcare
14,2011,4.5826902084913534,2.3728912195168648,2.177005432504402,0.7473626932489242,14.53409915887269,7.749855725681207,5.556154860815789,Healthcare
14,2012,4.65395548454839,2.7626002785145083,2.133442333554754,0.7958932284967986,14.17174612368652,8.347030002159377,4.804835427594845,Healthcare
14,2013,5.468960574527933,2.2077609710928288,2.2796177876660564,0.5657773755034455,14.137687503421056,7.864774559539571,5.11178483737432,Healthcare
14,2014,5.117711310644562,2.7338386055421755,2.1601949344127562,0.4324338426557658,14.477708859673822,8.24327352296233,5.443585909230141,Healthcare
14,2015,5.9808667537950555,2.6369610820030527,2.237628204240394,0.8519144012674021,14.27397959254764,7.362080715191614,6.2315543857422,Healthcare
14,2016,5.7890719496369565,2.831881066341681,2.3673524768284935,0.6778777534093708,14.349524534249475,7.998441926125825,6.083101915901978,Healthcare
14,2017,5.59450207182093,2.8199654941105994,2.160204205815173,0.7834602152741693,14.455651786923449,6.180190083498548,4.89562707794377,Healthcare
14,2018,5.548821410098593,2.699867732649025,2.3802182073197735,0.5996015465295452,14.675046819266814,7.000312418919003,6.2005706828652825,Healthcare
14,2019,5.2846632606754484,2.641302341957672,2.4744399676563353,0.6032760060540064,14.127896309315577,7.18382756546152,6.054723056450213,Healthcare
15,2010,6.242746556408211,1.5236379477593136,2.3968492584187104,1.2337460638904563,15.499331642162991,9.561285040034052,7.062816337844096,Finance
15,2011,6.297694489480921,1.7468304775200068,2.0378682911635515,1.297414822112741,15.211912128348377,10.965540082502963,7.315339737184683,Finance
15,2012,4.910686224111844,1.6533779650342355,2.285654212721368,1.4890318157294347,15.55294917570541,10.051594076296839,7.541122383803053,Finance
15,2013,5.2629769309128465,1.537751872350054,1.862908929494123,1.2591750089159313,15.253361941073104,10.616058540603287,6.829212843235813,Finance
15,2014,5.299955006390638,1.3482183472649254,1.9855603666881503,1.1845998607405162,15.492952987912094,10.366853601951968,7.490372812531233,Finance
15,2015,5.395717384640097,1.4018170120520514,2.2985837124139867,1.4351508154643347,15.477872369992152,10.616638888670884,7.453593941202763,Finance
15,2016,5.35472462322605,1.4933610393631476,2.3962073872411325,1.248483333635235,15.125725757672116,10.563274762880608,7.470757994223478,Finance
15,2017,4.753334716008706,1.5217730270934766,1.6781543109150454,1.3393953469210251,15.547014030050189,9.569886618864704,8.12589199985905,Finance
15,2018,6.2223407823757695,1.5744346642649116,1.7674566006235461,1.295973759487613,15.054954152758402,9.901454812393807,6.347225067489221,Finance
15,2019,5.075998786565856,1.4357349128006633,2.207891244022829,1.4249317510492951,15.408178346743474,11.38471377230118,7.203415929011032,Finance
16,2010,6.479699411812634,3.0309865724517517,1.857959407844305,0.8029826995297885,14.066256999181071,9.008812851289099,6.333748456199373,Manufacturing
16,2011,5.606510966585147,3.0863559826530187,1.4679516446530887,0.841688907231794,13.945496985653847,8.793258018431034,6.696824390351754,Manufacturing
16,2012,4.6634985192470575,2.6390397521798166,1.941097382506751,0.6030024676221589,13.604598461148333,7.216592816626713,6.308744382910508,Manufacturing
16,2013,6.103844943480933,2.984304534626867,1.5575001925022178,0.7753487301312166,14.055132270018412,8.30812450256073,6.0550129432113104,Manufacturing
16,2014,6.680028100491862,3.208490312294232,1.9961934732251594,0.7365905880187292,13.882757181313599,8.060555499690112,6.348519980268466,Manufacturing
16,2015,5.647418161665439,2.745011119552398,2.0612987791514064,0.6837736476914192,13.749845326964783,10.070619490867468,6.193103916603467,Manufacturing
16,2016,5.435776073004029,3.1328394632594168,1.9460501738749811,0.5685318827274379,14.291117855678575,7.214532390130845,6.121407111158741,Manufacturing
16,2017,5.105454344519329,2.848637460425167,1.3399505103926304,0.5268827990929985,13.885927937610097,9.78320431839913,6.056055975438142,Manufacturing
16,2018,6.081042173996785,2.880729598098915,1.5622343033561688,0.9075969034194494,14.08727013036473,10.05088249248658,7.26164286247434,Manufacturing
16,2019,5.836935525936018,2.982959291611644,1.680479415515714,0.6187448213825366,13.97058092903389,9.706334979196507,6.701088690315331,Manufacturing
17,2010,4.61085513561176,1.2834440605615776,2.814769729528466,0.9569461384637525,12.631077351583357,12.950582142811518,7.456111496509182,Finance
17,2011,5.714212782254139,1.4601575892809042,3.0776565209106037,0.9931198198070925,12.752831258334844,13.180152656435634,7.696302052437248,Finance
17,2012,5.094325534658912,1.1798705221448702,3.0123846839118835,0.9057003792928444,13.11095357560079,14.250203183526429,6.60222601983679,Finance
17,2013,5.832489443682234,1.271602791847621,2.874260648842786,0.7041091739572639,12.632047217985416,14.159303854284024,7.292649391659079,Finance
17,2014,5.1116491332575835,1.553383286804543,2.366977756307135,0.8112161351934885,12.827474283116121,13.414573663146124,8.040195738078891,Finance
17,2015,5.281743783478565,1.2640366796226785,1.9267978727813966,0.7539427368463426,12.707754679309977,15.290111417611554,6.703270574437331,Finance
17,2016,5.440932337765028,1.3182680233694397,2.7848794319699715,0.8341116851854201,12.625747577992037,15.414233411752091,7.624568323312568,Finance
17,2017,4.962348703796057,1.1458939799097585,2.3691498531440716,0.701625145517698,12.77483531790018,14.154997290067861,7.326982863942531,Finance
17,2018,5.0067562142859074,1.300309741707608,2.1745725473118984,0.9807405861228967,12.80134977132048,13.54698887013535,6.572108873392855,Finance
17,2019,4.920534923604941,1.2856099565680765,2.46865267530803,0.7253661712083922,12.627962462828819,13.817012862852591,7.835044810780939,Finance
18,2010,6.278381855923378,1.4824648983744355,1.0644292663536132,1.2783073614382907,15.237788144029249,12.655205392083065,6.396437646072996,Finance
18,2011,5.386832213691687,1.374567625297975,1.2375750317621934,1.2191371301853795,15.764891873063831,14.096275791519906,6.79015332875411,Finance
18,2012,4.682509807673519,1.2352208711428856,1.40356299380607,1.3625194134909842,15.731003888439384,10.847727891385986,5.6722225610477635,Finance
18,2013,6.313791270511297,0.9663822986282413,1.4446396728169308,1.2684741841702156,15.347091087120067,12.91732429966375,6.5893058898748,Finance
18,2014,5.0751292052025345,1.228890837289768,1.3172251639859942,1.3185448505401731,15.676803040642941,12.351354096663327,5.508183439063441,Finance
18,2015,5.955836477760347,1.2755011500190647,1.9107101419076429,1.5113692043094489,15.861874206041252,12.655156551614361,6.312347753315469,Finance
18,2016,5.758124093656282,1.3193720509807598,1.704283773116388,1.357978944371291,15.559361224668244,13.142723587815688,7.136155361965005,Finance
18,2017,5.724650502797411,1.716587036524721,1.5691393916838092,1.2706946195394286,15.550204761742897,12.081846592342822,6.012593852939406,Finance
18,2018,3.9245791640257695,0.9598386854300445,1.1990139864767482,1.3225360504260675,15.47153966404006,12.296204599268782,6.360375965418498,Finance
18,2019,4.830213864060687,1.5775181840703871,1.8247189360091838,1.2878783728954089,15.22119286723409,11.77702939768155,6.326548480910552,Finance
19,2010,4.590812318201553,0.6860886787594018,1.734712855169457,0.646264949915367,13.931800740981245,13.76365537572118,-1.3493148146968814,Finance
19,2011,4.407927738687174,0.9939814719570222,1.0237464484637224,0.6621962917483268,13.847971108563046,12.31444440272951,-1.0535231821307351,Finance
19,2012,4.793153206549919,1.399968877009913,1.2708459437602775,0.6124377404841392,13.909850064383884,14.584374199326154,-0.9291224459860126,Finance
19,2013,3.558228702353741,1.1170935677486544,0.8121931270492221,0.6479357224151947,14.008149730422039,13.54058265071666,-1.9047480605698648,Finance
19,2014,5.083864480213829,1.0567783427635116,1.4483900864395507,0.7380567136653152,13.798270658758971,13.574643926815511,-2.129686552308088,Finance
19,2015,4.814007434057335,1.314767091081213,1.968871813797426,0.8270809182439431,13.75707791483373,14.47709534933642,-1.908756338236909,Finance
19,2016,4.900394700952157,0.878841927226587,1.4933861956761385,0.798752441982215,13.422629917730719,13.607099192711003,-1.1224314084523566,Finance
19,2017,4.457071277255161,0.7642931379008294,1.7627117961058958,0.9109169679950737,13.558898191561633,14.21048159501914,-1.0954567015108634,Finance
19,2018,4.220020582300989,0.7050767007692297,1.058524680472962,0.7846673151961576,13.946597845006085,13.370245423060439,-1.2829427303756447,Finance
19,2019,4.596935666254187,0.8531204558883547,1.1973612468664463,0.6888287980678134,13.635123793376483,14.575675332159534,-1.658731630673458,Finance
20,2010,5.963605117729165,2.3843455698379206,1.2712874276165314,1.0952020791703818,16.311408267854084,14.414770203334815,6.291347633015331,Retail
20,2011,6.329877317688435,2.4176954171141984,1.1621475305532174,1.0643029416662488,16.416808594825774,14.38471945501546,5.957327461130121,Retail
20,2012,6.061335755497927,2.245810355256885,0.8272192899624493,1.008489200375381,16.322985760040844,13.63057481724372,5.236231818496743,Retail
20,2013,5.933645298844528,2.7112224417329243,1.3767558009422567,1.2470934724111176,16.77906885673935,13.318241531314348,5.139839946006929,Retail
20,2014,5.622022346407781,2.1469216771633874,0.5832271302730707,1.0194840702350896,16.601675259611756,13.919158992640657,6.319936186411102,Retail
20,2015,6.248269953568464,2.5841081540881263,1.2279344354357498,1.0228589213457093,16.455863976989033,13.14331075818467,6.815368126191094,Retail
20,2016,5.5664842446937,2.294433943898485,0.8956473710228702,1.2409736093358323,16.47044718815079,13.52589899992588,5.034624603317764,Retail
20,2017,5.620585524632218,2.366226122839664,1.121881098047079,1.0264832473862788,16.66071350614181,14.1482875929807,5.953860620727501,Retail
20,2018,6.098198046169207,2.6246682532190806,0.9698727027249862,0.9754294006622652,16.170303631465682,12.281723809454764,5.388306896577722,Retail
20,2019,6.017896067208319,2.472786947650914,1.1235766730706802,0.9779481052071022,16.388208668111403,10.871357048068086,4.252269256480092,Retail
21,2010,4.828732309647212,0.6134315881975241,1.8415943547038172,1.2907712376146268,15.449623983932451,9.94378914192675,7.8406658393525905,Technology
